					Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio
					count	mean	std	min	10%	25%	50%	75%	90%	max	count	mean	std	min	10%	25%	50%	75%	90%	max	count	mean	std	min	10%	25%	50%	75%	90%	max	count	mean	std	min	10%	25%	50%	75%	90%	max	count	mean	std	min	10%	25%	50%	75%	90%	max	count	mean	std	min	10%	25%	50%	75%	90%	max
method	ckpt_intvl	sfs_bw	bb_bw	sys_mtbf																																																												
Simple_bb	Daly	70000000000.0	10000000000.0	75600	100.0	0.939147046142535	0.049480992361580524	0.764107630138046	0.8622334267443893	0.9285001323932637	0.9629645694108502	0.9685996267767985	0.9717552801040901	0.9823562483381245	100.0	0.001883236701758949	0.0005079514546081961	0.0005390954589335933	0.0012777443546829177	0.0015430526721646846	0.0018459283921254486	0.0021315634126332136	0.0025136013259318504	0.003406138014419097	100.0	0.000110048261326102	5.734937646561605e-06	9.035979599680682e-05	0.00010200519250982396	0.00010830504988972888	0.0001118458440957805	0.00011379100165535353	0.000115065846587236	0.00011941508679973521	100.0	0.0004572899405062569	0.0009002915421262041	1.111614318983473e-07	1.8445585076125562e-05	5.4312655772656085e-05	0.00015449460429586988	0.00029543634171496556	0.001049686888437658	0.00413142836292577	100.0	0.0005673382018323591	0.0009015211275541893	0.00010261124290302874	0.00012381115666590454	0.00016602593210931482	0.0002649624009699598	0.00040733058019862213	0.001167236421940375	0.004243117945624553	100.0	0.9410302828442941	0.049588492655259914	0.765541079327763	0.8632576069811034	0.9302258280295561	0.9649783102459819	0.9706272959726118	0.9745877888908391	0.9838681526224562
Simple_bb	Daly	70000000000.0	10000000000.0	79200	100.0	0.9479793247105391	0.04047392726740991	0.7762848284420292	0.879600912725981	0.9552938399740397	0.9624372766200635	0.9688090930642252	0.9742367721647518	0.980950872772481	100.0	0.0018516038047411507	0.0005637563238967266	0.000625425939243468	0.0012537674287602905	0.0014315051444449842	0.0017556998649799612	0.002247228808865934	0.002559610706351708	0.0034863059428879946	100.0	0.00010791930068495409	4.890852646448436e-06	9.111887908073006e-05	0.00010160517118057183	0.00010696665700867544	0.00010883409424841111	0.00011109474575825255	0.00011293149800545085	0.00011779165811611173	100.0	0.000509340095677533	0.0010313115780096278	3.0422884948584065e-07	5.574787249168821e-06	3.585363149062588e-05	0.00011680531700817998	0.0003066579458444093	0.0015246978255377501	0.00600676974907396	100.0	0.0006172593963624871	0.0010318648748499162	9.201184938441348e-05	0.00011573782832156907	0.00014403161057630233	0.0002227870079689133	0.00041053172272799323	0.0016323824330991546	0.0061142634771540385	100.0	0.9498309285152812	0.04057326060912559	0.7789070043779082	0.8810534459224301	0.9576687288234719	0.9643298922659473	0.9709712601332646	0.9758145456135068	0.9815762987117246
Simple_bb	Daly	70000000000.0	10000000000.0	82800	100.0	0.9402352906136504	0.04796806906439196	0.7624505670139402	0.8644271503425172	0.9144697372844797	0.9648320140013514	0.9721873183945433	0.9754615399146738	0.9823279756374753	100.0	0.0017597741993147376	0.00047836601716358656	0.0005227086922175449	0.001207272902073241	0.0014706270594017014	0.001710180132672105	0.0020010707804298815	0.002384815715762654	0.003799598890097348	100.0	0.00010535934875522887	5.50260430403044e-06	8.621314086410788e-05	9.658960909163777e-05	0.00010299579336411216	0.00010711739431747076	0.00010910240901307089	0.00011078676258194318	0.00011249304046285054	100.0	0.0004438591340210708	0.0009696081573531877	0.0	7.166042530895488e-07	1.7321352045063656e-05	9.069823778913667e-05	0.00025317913396506677	0.0013642060032966667	0.004067803125278329	100.0	0.0005492184827762997	0.0009690578221014327	8.982625051656575e-05	0.0001074746685363816	0.00012593232553553683	0.00019451287822103223	0.0003550296551511489	0.0014721482481461746	0.004172346348677661	100.0	0.9419950648129654	0.04808616139102957	0.7643574963683019	0.8661540332582798	0.9161895823581903	0.9669609378870663	0.9740412099000011	0.9770417240447409	0.9832775221526505
Simple_bb	Daly	70000000000.0	10000000000.0	86400	100.0	0.9450536893622512	0.04438568400997893	0.8110829369420557	0.866384729320528	0.9431023070989317	0.965215679911	0.9721645690824137	0.9749507916209678	0.9817653909826117	100.0	0.001618714488202698	0.0004551508864941554	0.0006479181724886043	0.0010447797995278543	0.0013296019250026226	0.001582103276419499	0.0019280942515093424	0.002203643924886683	0.0027177336773381807	100.0	0.00010257089322025674	4.926359396337037e-06	8.762933912968647e-05	9.472350257285094e-05	0.00010101958876671771	0.00010394761457169518	0.00010572650480197713	0.00010770739061057925	0.00010984017523158748	100.0	0.0003082912676765444	0.000680156376073575	0.0	4.643083612348898e-06	2.8487747107800684e-05	7.290010685828535e-05	0.00023868558615724132	0.0006908773662282519	0.0034179031788038232	100.0	0.00041086216089680105	0.0006807133336538776	9.094322432140204e-05	0.0001083312811719824	0.0001307033511858002	0.00017255266980734796	0.0003452442327394577	0.0007946424355502603	0.0035212032603999625	100.0	0.9466724038504544	0.0444389257529978	0.8131824147271878	0.8677192119234789	0.9443854213627975	0.9673988364385885	0.9735280688666081	0.9768688395343443	0.982827046640724
Simple_bb	Daly	80000000000.0	10000000000.0	3600	80.0	0.6659553295327332	0.0465066335221376	0.5149503913558244	0.6082363504913586	0.6365866402959899	0.6664913153168354	0.6990349336654262	0.7212328364765387	0.7637154875131019	80.0	0.08661193131538113	0.00585080760800278	0.06781100698079309	0.0805500484433841	0.08374213333109386	0.08765395695854875	0.09070846775461927	0.09285753012377608	0.09589676783701988	80.0	0.0002926619087981608	2.0151211764764247e-05	0.00023369085956127458	0.00026616900673071225	0.0002806936661912056	0.00029283703626970057	0.0003069630513453333	0.0003140156406098919	0.0003404945546911644	80.0	0.09390712884679406	0.021657869162509155	0.034481205636004486	0.0706165580652465	0.08127030545256038	0.08851713998450988	0.10595267557016882	0.1251467310663326	0.14445586353005496	80.0	0.09419979075559219	0.021641113203226665	0.03482170019069565	0.0709364096311891	0.08158102542843483	0.08880400740308747	0.10623598491044803	0.1254174720555998	0.14472220113300469	80.0	0.7525672608481144	0.046034104087321615	0.5827802252669717	0.6977520581695456	0.7283775507767072	0.7567407444324801	0.7845809090399284	0.8042179473996297	0.8395672860635087
Simple_bb	Daly	80000000000.0	10000000000.0	7200	98.0	0.8433575626656643	0.04985587150266222	0.6665141047314169	0.7682788069755679	0.8314871242157601	0.8592053243217188	0.8724716564363497	0.8860012995170621	0.9082233871251186	98.0	0.038029450436301564	0.006993022124908356	0.01328593721798767	0.029842192391180883	0.033946904818315915	0.03796101790418029	0.04299792753476402	0.04578703992548533	0.05789573736570703	98.0	0.00033626318120416523	1.811277271266594e-05	0.0002693070723681122	0.0003116201473881541	0.0003333212357397937	0.0003425970593978723	0.0003468660494361989	0.000351635351527725	0.0003587776349606351	98.0	0.020357318211771676	0.007128353608273725	0.004641487002108217	0.01252309500801767	0.015795915584371427	0.01977318953527535	0.02425595794900532	0.0282576799305835	0.04904119003571471	98.0	0.02069358139297585	0.0071264792693224	0.004974767393882684	0.012873676054798854	0.01611355857227787	0.020111470925817377	0.024599274816986944	0.02860338367746354	0.049367767773646695	98.0	0.8813870131019663	0.049354811818337764	0.702778241530651	0.8012738988782562	0.8789308378101944	0.9015010008734138	0.909776889998534	0.9180086888587454	0.9345220207374678
Simple_bb	Daly	80000000000.0	10000000000.0	10800	100.0	0.8978730939032741	0.03844903512682121	0.6946654857261503	0.8725414625558782	0.893063394918141	0.9083260777308811	0.9156793132788082	0.9240111421009821	0.9358460973017286	100.0	0.01801923011712892	0.003273394637565435	0.009404972785987013	0.014502915635308396	0.015960222147375365	0.017797385736636955	0.019904797169428074	0.021812385963872513	0.02928908036419212	100.0	0.0002980918763091019	1.2896071228352631e-05	0.00023233000530459486	0.0002886786531376861	0.0002959740935691779	0.0003016586939664469	0.00030487348103935445	0.0003071404282027239	0.0003137224966190599	100.0	0.00740697726484766	0.003245147639869086	0.001981184777574826	0.0037799596839931857	0.005042984465665294	0.006935848761179388	0.008930612739964369	0.012173776684811208	0.02177126129203106	100.0	0.007705069141156764	0.0032484653218662635	0.0022542216331451737	0.004084831998525603	0.005327084048843945	0.007210647042224946	0.009230265572229213	0.012474074171227999	0.022068306981291204	100.0	0.9158923240204027	0.038528574274550524	0.7106981691635443	0.8889248276715059	0.9165740771227027	0.9270769344241805	0.9337045231225896	0.9392161400852158	0.9469445200223111
Simple_bb	Daly	80000000000.0	10000000000.0	14400	100.0	0.9131573545831312	0.03673830080693414	0.7299660517949712	0.8561538453709712	0.9153991310794812	0.9231063102869148	0.9311111416874885	0.9400871030904502	0.9517794320524475	100.0	0.012105659389996623	0.0023820185512163283	0.005635265720663283	0.009424547621015078	0.010557966920595326	0.011763119339461912	0.013589623359660054	0.015418341234248458	0.017464069802106085	100.0	0.0002639685574815537	1.0521412086585497e-05	0.00021671621885750795	0.0002481919319846443	0.00026078092493772077	0.0002664326091957281	0.00027049063607088994	0.00027409890094887254	0.00027827408203243766	100.0	0.0045656077091696	0.00217006022081798	0.00014920679478443565	0.002060612872331402	0.0031145594600473798	0.004225750178584748	0.005722114486910873	0.007594507789355365	0.01065372406742765	100.0	0.0048295762666511555	0.0021705317372865836	0.00040359243461153527	0.002325826060869681	0.003387109298479354	0.004482164302219192	0.0059921443446756565	0.007872115384697682	0.010915213107992112	100.0	0.925263013973128	0.03685556208777457	0.7393882160799202	0.8677966941577158	0.9281227772239884	0.9363571503692365	0.9429878720090689	0.9515936992024489	0.9603496119531025
Simple_bb	Daly	80000000000.0	10000000000.0	18000	100.0	0.9179384969557473	0.04109286593726256	0.7811898717940438	0.856491630175255	0.9208733135122092	0.933179206410903	0.9407985538492981	0.9461096186028357	0.9560022586807966	100.0	0.00870419831222382	0.0015767287276398985	0.004248873008918139	0.006683802692861623	0.00785430029100771	0.008825857215277327	0.00967147648410645	0.01077535409632131	0.012627398399705551	100.0	0.0002376839083513471	1.1470175843968085e-05	0.0001972868110690115	0.00022058636413751552	0.00023482243517103466	0.0002401992387975448	0.0002449531135874202	0.00024848148854855957	0.0002554994313296964	100.0	0.0031174852476147973	0.0018891705781242587	0.000329010335574608	0.0010004733338814201	0.0019049768197799508	0.002578723925831237	0.0039894059185132304	0.005635971711073446	0.00884558948021311	100.0	0.0033551691559661457	0.0018897034101515158	0.0005262971466436196	0.0012266674359443716	0.0021437711552438083	0.002816404941672173	0.004228109067798449	0.005882674645016778	0.009085790839619459	100.0	0.9266426952679717	0.041247734867494196	0.7881973175615932	0.8666664024105346	0.9279413026611574	0.9423465876743167	0.9491949665753604	0.953854086201977	0.9631389767611332
Simple_bb	Daly	80000000000.0	10000000000.0	21600	100.0	0.9241744789323623	0.03966779039409019	0.7813792451902335	0.8443701396185284	0.9245691583503839	0.9388877260088013	0.9449619168158894	0.9501654912596946	0.9601860525894	100.0	0.0068445435159828405	0.001299071575689573	0.0036000092536139804	0.005207541997207845	0.006102872426452655	0.006890716686583859	0.0077743287466761615	0.008430021492355404	0.009844785792417753	100.0	0.0002186906199723752	9.58577948937383e-06	0.00018595645301802753	0.00020130622445213749	0.00021749521922154028	0.0002207626784438361	0.00022429863066867717	0.00022748464171781432	0.0002336323371181041	100.0	0.0022752365528684298	0.0014504734578480321	0.00012239701009361323	0.0005924050791037568	0.0010595851277348236	0.002161160019122133	0.0029814691609654316	0.004337986896207378	0.006524327004649077	100.0	0.0024939271728408054	0.0014516134753069108	0.00031559440694280697	0.0008099136435396248	0.001282972364996439	0.0023863435645980154	0.003200968810196111	0.004558482882193459	0.006731733877325279	100.0	0.9310190224483453	0.04009664691459124	0.7862356110498401	0.8506545450890213	0.93274400769421	0.9461150174738815	0.9517246994994064	0.9562923257598734	0.964887698694325
Simple_bb	Daly	80000000000.0	10000000000.0	25200	100.0	0.9222801650462777	0.048997290142292454	0.7458404210182834	0.8380435047170348	0.9028794975884977	0.9458652860374317	0.9518469351957397	0.9556930905899078	0.96985225522525	100.0	0.005197960017735548	0.0011023807396175376	0.0029532347201671723	0.003751749665477794	0.0045908190799557385	0.00513188956499795	0.005814544282220213	0.00659741532171973	0.00891526809407298	100.0	0.00020165949112376227	1.0870799024191618e-05	0.00016964242988220298	0.00018444976273691965	0.00019874364290239807	0.00020495730272881193	0.00020798657509272855	0.00021215529998688118	0.00021818641227324466	100.0	0.001447252871885351	0.0013402868807900492	4.516333116775921e-05	0.0002807154321421913	0.0005376933290720901	0.0009186520922659559	0.0022806262078615192	0.0031386907345138946	0.007473529123858024	100.0	0.001648912363009113	0.0013393858017439033	0.0002459024988327443	0.00048332771656742164	0.0007321223467400865	0.0011238016339185806	0.0024626543321089145	0.0033502265485406673	0.007677589417525805	100.0	0.9274781250640128	0.04923152905229777	0.7499733990051154	0.8417460687563747	0.9092032102269159	0.9517295900146421	0.9571341887637101	0.9610786465642585	0.9733855113198434
Simple_bb	Daly	80000000000.0	10000000000.0	28800	100.0	0.9273746351342025	0.048837840096733746	0.7107984167709019	0.8488933589423976	0.924243989078926	0.9495937426926719	0.9550503369414339	0.9595622738863776	0.9672790254225531	100.0	0.004524716754215955	0.0009147841854598139	0.002162997989955262	0.0035227891241468873	0.003963371861095219	0.004423717320892628	0.005118487953099195	0.005727102615400715	0.007604385249789571	100.0	0.0001890962391993355	9.917069626734152e-06	0.00014660364484652552	0.00017520027087443725	0.00018689039440459416	0.00019166055323265383	0.00019573155112626424	0.00019840730248346492	0.00020306908235277938	100.0	0.0012322638170709352	0.001104044232651748	7.273712775074003e-05	0.0002505280375046002	0.00047200998383574493	0.0008282464249798	0.001971400534061604	0.0027074993930804826	0.005509935360551435	100.0	0.001421360056270271	0.0011036634570923127	0.00027092491512206935	0.0004350972345741744	0.0006507537164314111	0.0010196589367403356	0.0021538510497428466	0.002904423664191873	0.005701911824662858	100.0	0.9318993518884189	0.04892160991035527	0.7149433498993824	0.8529091514364545	0.9295888108986101	0.9545181771657243	0.9594500030413448	0.9638953473728504	0.9712291097263775
Simple_bb	Daly	80000000000.0	10000000000.0	32400	100.0	0.9215652439262294	0.05319834134278398	0.7457161668936272	0.826195206327868	0.9183372555786657	0.9472061231647418	0.9528227742513344	0.9564040237299278	0.96257472699449	100.0	0.004192428432900421	0.001045013191034415	0.0015567787702431262	0.002831881219671855	0.003497322204497487	0.0042633152008127225	0.004965919975621704	0.005458088543247737	0.006903490137501159	100.0	0.00017835416897301454	1.0570545256525456e-05	0.00014318167423783197	0.00016044648992613662	0.00017554799619734114	0.0001821874762426338	0.00018541726208772148	0.00018710807284686495	0.00019192325150807398	100.0	0.0010589975694661425	0.0012898850960608257	2.5345138028248836e-05	9.562469012993052e-05	0.0002771334101604922	0.0005246017670669482	0.0014491477905636246	0.0025084268269949875	0.00835536060813782	100.0	0.0012373517384391564	0.0012909105556379076	0.00019210807654759514	0.0002756208477146352	0.000456360619451482	0.0007105272980133528	0.0016310928689783966	0.002691792869496499	0.008514574902937777	100.0	0.9257576723591293	0.05349028235122465	0.7487392616704905	0.8294072434709339	0.923936983754746	0.9515557499672485	0.9568446009465622	0.9609098488378597	0.9667883995430973
Simple_bb	Daly	80000000000.0	10000000000.0	36000	100.0	0.9290138955355961	0.04876286563009642	0.7494989327941146	0.8598824956024745	0.9136461994975547	0.9520043104952416	0.9597771959871157	0.9634847049049711	0.9716016735210675	100.0	0.003662624191501944	0.0008626837651117266	0.0015069759285363039	0.002650979682696319	0.003175913745289075	0.003665688768643094	0.004186669851614582	0.004784303535664793	0.0059054843463247604	100.0	0.00017005338725893125	9.118353931544081e-06	0.00013949394943133428	0.00015691812797921244	0.00016661384964201134	0.00017339880833315164	0.00017642101394381115	0.00017806981361974655	0.00017918491863286632	100.0	0.0008460766769509239	0.000982740620598154	3.1743444293450096e-06	9.13635383941724e-05	0.00024031210742116936	0.00046665412189432135	0.0009032547831111736	0.002242641553353202	0.004900549553872848	100.0	0.0010161300642098554	0.000983186776288321	0.00016424151048797278	0.0002668432808761274	0.0004152852683542883	0.0006424468792862008	0.0010763038354550346	0.00242001599035395	0.005069209452194366	100.0	0.9326765197270972	0.048964497828639195	0.752733780715195	0.8633435549030791	0.9176202164352621	0.9563206609819639	0.9632477647061323	0.967133404768171	0.9733030325569458
Simple_bb	Daly	80000000000.0	10000000000.0	39600	100.0	0.9299806411576985	0.051934082484790776	0.7749259852775461	0.8358826766235148	0.9258929172395292	0.955916472989254	0.9628915086537897	0.9663030691480585	0.9742342237678103	100.0	0.0032829415574939973	0.0007399838154693888	0.0015300680788351189	0.002433488649237224	0.002798818532277369	0.0030995364427235297	0.0039404260489683835	0.004263501813683874	0.0048819631034982165	100.0	0.00016231517876322875	8.852642723102978e-06	0.00013543580307685287	0.00014539341254487381	0.0001593120090188832	0.00016591722308731383	0.00016784318950475362	0.0001703897904505688	0.00017457551152609522	100.0	0.0007495086627238597	0.001076685212162909	1.594330213026596e-05	6.664321916825145e-05	0.00015960937166101442	0.0003317750796578385	0.0007723658042410155	0.002208294489194163	0.00549884481991942	100.0	0.0009118238414870885	0.0010778199911573834	0.00015823954229192408	0.00022890802332175194	0.0003219144602366218	0.0004940114726925899	0.0009401391320769047	0.0023611832849232293	0.005672203105828064	100.0	0.9332635827151925	0.05206496103654753	0.7778239193899521	0.8391277076774921	0.9288627431436502	0.9596206574054746	0.9659104815528812	0.969047710433184	0.9761382415359001
Simple_bb	Daly	80000000000.0	10000000000.0	43200	100.0	0.9385615604029482	0.0416842100587057	0.786107980860073	0.8934695461222772	0.9365351745342865	0.956350680243374	0.9624294138749128	0.9661249871407755	0.9716010410961342	100.0	0.0029704476283649245	0.0007554795179114113	0.0011768237522157983	0.002107149820976143	0.0024958527736455055	0.002879411856338607	0.0033579094170398905	0.004007328036239417	0.005293681347051324	100.0	0.00015622548092840232	7.726565213838698e-06	0.00012918098619427125	0.00014590090607593875	0.00015545643155941076	0.00015835117009200254	0.0001608087379730986	0.00016294773145484058	0.0001659891757453995	100.0	0.0007139886940688781	0.0008271097847240292	1.1023505207564825e-06	5.340329135564667e-05	0.0001519570524688222	0.00034855363248992776	0.00086402494476383	0.002278608267085752	0.0031607718986214257	100.0	0.000870214174997281	0.0008278769701505974	0.0001458362033356068	0.00021614785425556256	0.00031238384246212573	0.0005080603449367871	0.0010258873122341266	0.002437203985638691	0.0033188259686198064	100.0	0.9415320080313131	0.041914330469437676	0.7884304068862394	0.8959706180213632	0.9392179364428204	0.9595251571159895	0.9651129177387288	0.9681530943456915	0.9741353483521079
Simple_bb	Daly	80000000000.0	10000000000.0	46800	100.0	0.9349461471954446	0.046798771010258054	0.7461357420146016	0.865650823171376	0.9267911739539274	0.9567633444886864	0.9619506016149929	0.9660589431073613	0.9753058847464664	100.0	0.002668169553834325	0.0006303989264876988	0.0013354246526256586	0.00197018118357172	0.0022445570451572524	0.0025989808309059316	0.0030524797469024703	0.0035462729885453233	0.004389113419694395	100.0	0.0001501794987709141	7.443986897332305e-06	0.000123441699408054	0.0001392749555777643	0.00014854933552230508	0.00015266328314492822	0.0001544231849407579	0.0001568425368962174	0.00016037107758899081	100.0	0.0007091315147173717	0.0009531711136203937	7.348071278582511e-07	4.13458029748158e-05	0.00011945314928386553	0.0002897290426085574	0.0007753241120741174	0.002392975641490975	0.004624655511229047	100.0	0.0008593110134882863	0.0009537751161859848	0.00012969337027286603	0.00019041430846913023	0.00027115826014741844	0.00044285530749169614	0.0009231461844159184	0.0025471641305485383	0.0047751028920587435	100.0	0.9376143167492792	0.04696733610314007	0.7484012321385781	0.8678264142367953	0.9290639256032245	0.9593859239546837	0.964332789686785	0.9684189003340683	0.977125605009875
Simple_bb	Daly	80000000000.0	10000000000.0	50400	100.0	0.9324592132660375	0.05030322266250053	0.7663304202308822	0.846649694382908	0.9207250183367596	0.957754154233741	0.9633172890048148	0.9666640666465313	0.9755784274488577	100.0	0.0024097829563934758	0.0005621427769494941	0.0008366488673934008	0.00168977605242513	0.0020304647559144916	0.002374253775082461	0.0028651706303069336	0.0031554693540135183	0.0036939426708002916	100.0	0.00014389180001314833	8.096438890279939e-06	0.00011670519410489065	0.00013095455084350942	0.0001417367056808265	0.00014630509582039288	0.00014906034356784102	0.000150910937163292	0.00016043498152575565	100.0	0.0005111157501515619	0.0007544742276043233	1.1105891681510593e-07	1.7775035897793935e-05	6.844488081253464e-05	0.00022129678801868663	0.0005411587671841187	0.0014773978617702399	0.0031257138645782883	100.0	0.0006550075501647101	0.0007554883263992973	0.00011723827639721578	0.00016387928481234994	0.00020569252596718901	0.00036058380794758236	0.0006866566391747594	0.0016230820047770044	0.003266854697889347	100.0	0.9348689962224302	0.05047402348213959	0.7675859358118395	0.8485713412571074	0.9224163929497387	0.9603749017461432	0.9657395430212727	0.9692358967020013	0.9772792903708033
Simple_bb	Daly	80000000000.0	10000000000.0	54000	100.0	0.9346234917950075	0.05163550845011938	0.7554243687375409	0.8470183098535315	0.9305404055029327	0.958899468756286	0.9660349305586691	0.9705277072206983	0.97742687440147	100.0	0.0022803965311118807	0.00051912175918168	0.0012697201424834105	0.001649378419686493	0.0018563178319738317	0.002286420666460694	0.002546964626258583	0.0029794187511730497	0.0034355754518311317	100.0	0.00013916601197162218	7.599304708014245e-06	0.00011320546840091576	0.0001266878037397822	0.000137486807024909	0.00014158741938443417	0.00014348747185413173	0.0001459051896800717	0.00015081467137750406	100.0	0.00037806309735227353	0.0006557855387133816	2.888834201342023e-07	2.180628915322409e-05	4.5618954878933786e-05	0.00015338011042855096	0.0003273538799199645	0.0010822448373906035	0.003143460199428253	100.0	0.000517229109323896	0.0006562803321095498	0.00011669397172875358	0.00015954297509144431	0.00018513535256857173	0.0002861134749756621	0.0004696349246824563	0.0012218380149380077	0.003280845918978266	100.0	0.9369038883261191	0.0517702957885851	0.7572769673133629	0.84840998112042	0.9330961787264533	0.9614667727334945	0.9678371899031508	0.972496063458758	0.9793274058181136
Simple_bb	Daly	80000000000.0	10000000000.0	57600	100.0	0.9433631067894309	0.043841243682678784	0.7288956943595846	0.8771515088862336	0.9392641895001432	0.9615552244280393	0.9687285098909622	0.9711347989408861	0.9806401707076998	100.0	0.002184002915345329	0.0006017236430708948	0.0007176338375902492	0.0014854391198831798	0.0017815973318575156	0.0021089416859424023	0.002582027653510498	0.003049849466267174	0.00430367446676958	100.0	0.00013627073751298647	6.2258223136119725e-06	0.00010736819339191177	0.00012922442142883974	0.00013455130936183376	0.00013801583557410964	0.000140006907258018	0.00014193679347762614	0.00014535745526660424	100.0	0.0004526496566468274	0.0008025434035911161	1.1115316946312684e-07	2.3762178570744316e-05	6.140081126964679e-05	0.00015935559129786407	0.00036781347173199855	0.001053182683300072	0.0034924264447842306	100.0	0.0005889203941598139	0.0008029552791286418	0.00011753742532630504	0.00015487923644068365	0.00019393518399038356	0.0003003200319914751	0.0005073309588779681	0.0011896238093986559	0.0036242620396451835	100.0	0.9455471097047764	0.04375248850789071	0.7321162419429043	0.8801156825898842	0.9403673362844727	0.9641171908391402	0.9707150891286178	0.9731238872913969	0.9819146155912856
Simple_bb	Daly	80000000000.0	10000000000.0	61200	100.0	0.9524857175929486	0.03727001943562904	0.7926783819969804	0.8977180975683458	0.9547809435713317	0.9658245341574634	0.971221466731098	0.9747779599344998	0.9834304426985884	100.0	0.0019902586002228636	0.0005145938235317599	0.0009228304028679429	0.0014102787655297844	0.0016217774430732522	0.0019400103637944649	0.0023245196737061162	0.002618310253171356	0.003495010906394293	100.0	0.000132589035757546	6.355861245474998e-06	0.00010535083847481445	0.00012514529622510983	0.00013080735132199036	0.0001339201709643726	0.0001364319529050678	0.00013872715767534566	0.0001422179481688029	100.0	0.0004200852760138154	0.0007553694639263602	5.33718934125449e-07	2.468933933250597e-05	3.951260873804063e-05	0.00011757063057596251	0.0003293295315703726	0.0011985366189384914	0.003238859411652732	100.0	0.0005526743117713612	0.0007554424489360594	0.00012954322100276817	0.00015318126395589952	0.00016723980089967407	0.0002525828068776627	0.0004598259720699659	0.0013321560801790734	0.0033599530266258627	100.0	0.9544759761931715	0.037421355470978045	0.7936012123998483	0.8991180174469661	0.9572442543875666	0.9678819091150916	0.9735873528140186	0.9763910074852249	0.9846565574892193
Simple_bb	Daly	80000000000.0	10000000000.0	64800	100.0	0.9390547043637659	0.04723624805864805	0.7988087328422792	0.8567733192826081	0.9204083175045032	0.9635531700073157	0.9683727336479269	0.9722960536097712	0.9776544241010493	100.0	0.001931917333656516	0.00047801521586477076	0.0005656729481617832	0.0013924065127476227	0.0015967238736143087	0.0019017230220025043	0.0022384030586308484	0.002493252335135859	0.003271172756724133	100.0	0.00012709935801121313	6.479242115223771e-06	0.00010647926438321341	0.00011738337863001917	0.00012584380228680318	0.00012888981105469251	0.00013151553987262758	0.00013272350664866016	0.0001389722872799675	100.0	0.0004561579810026547	0.0008622120012220356	1.1121652209545497e-07	1.6679546695941783e-05	5.7222189087722194e-05	0.00015615004363953657	0.0002971212194840058	0.0012119586135585043	0.005124180427051182	100.0	0.0005832573390138678	0.0008623344666172724	0.00011412388355720417	0.00014595273791646513	0.00017997792809555543	0.00028074329431752317	0.00042801363135512387	0.001342605719822492	0.005250900798081555	100.0	0.9409866216974229	0.047400391003706445	0.8003887733254258	0.8579291340101987	0.9230908066543545	0.9656786845455847	0.9704366041217127	0.9740581883228031	0.9790983882776739
Simple_bb	Daly	80000000000.0	10000000000.0	68400	100.0	0.9324457264110734	0.056596554802969996	0.7426025573558303	0.8532242723533732	0.9170268404638651	0.9608876943574303	0.9683941905881243	0.9724722043692555	0.9797238909848889	100.0	0.001829881777647006	0.0004600954059277322	0.0008887683057620274	0.0012344925923551667	0.001502220864110057	0.0018410482260599456	0.0020920833942018988	0.0024351489268914697	0.003194447661686708	100.0	0.00012348314552251125	7.502321923410342e-06	9.873787788383301e-05	0.00011374332357126394	0.00012108798813795017	0.0001261736870315526	0.00012838302630622899	0.00013017159053520353	0.00013291374053075612	100.0	0.0004599525998617522	0.0009010491616884366	0.0	1.923586402476477e-06	2.8885701295978e-05	9.474137350119657e-05	0.0002714623349532963	0.002596743164302747	0.00372969624493661	100.0	0.0005834357453842633	0.0009003296898269204	0.0001060447746626497	0.0001302419440634882	0.000152343397655188	0.00022123781231222475	0.0004005108976875474	0.0027201576363021316	0.0038566486700055374	100.0	0.9342756081887207	0.056739440835895244	0.7442684801483647	0.8543205975057883	0.91847468798755	0.9632095240216108	0.9704952712843953	0.9742522449834194	0.9814238526958012
