bandwidth,runtype,ratio,MTBF
2.6875e+12,FCFSDaly,0.786832,5.99184e+08
4.9375e+12,BlockingFCFS1h,0.755212,5.99184e+08
3.8125e+12,BlockingFCFSDaly,0.817653,5.99184e+08
2.6875e+12,Coop,0.764299,5.99184e+08
7.1875e+12,Prop1h,0.793432,5.99184e+08
3.8125e+12,PropDaly,0.778222,5.99184e+08
6.0625e+12,FCFS1h,0.807239,5.99184e+08
3.8125e+12,FCFSDaly,0.789185,5.99184e+08
8.3125e+12,BlockingFCFS1h,0.808878,5.99184e+08
4.9375e+12,Prop1h,0.809144,5.99184e+08
2.6875e+12,PropDaly,0.801514,5.99184e+08
3.8125e+12,FCFS1h,0.809009,5.99184e+08
2.6875e+12,FCFSDaly,0.812654,5.99184e+08
3.8125e+12,BlockingFCFS1h,0.790904,5.99184e+08
2.6875e+12,BlockingFCFSDaly,0.800858,5.99184e+08
6.0625e+12,Prop1h,0.805943,5.99184e+08
3.8125e+12,PropDaly,0.805361,5.99184e+08
2.6875e+12,FCFSDaly,0.771137,5.99184e+08
6.0625e+12,BlockingFCFS1h,0.79773,5.99184e+08
3.8125e+12,BlockingFCFSDaly,0.805862,5.99184e+08
3.8125e+12,Coop,0.826956,5.99184e+08
8.3125e+12,Prop1h,0.806576,5.99184e+08
4.9375e+12,PropDaly,0.809505,5.99184e+08
7.1875e+12,FCFS1h,0.806173,5.99184e+08
3.8125e+12,FCFSDaly,0.808192,5.99184e+08
8.3125e+12,BlockingFCFS1h,0.795969,5.99184e+08
3.8125e+12,BlockingFCFSDaly,0.787603,5.99184e+08
3.8125e+12,Coop,0.79885,5.99184e+08
7.1875e+12,Prop1h,0.808591,5.99184e+08
3.8125e+12,PropDaly,0.79833,5.99184e+08
4.9375e+12,FCFS1h,0.803155,5.99184e+08
3.8125e+12,FCFSDaly,0.81061,5.99184e+08
6.0625e+12,BlockingFCFS1h,0.798172,5.99184e+08
3.8125e+12,BlockingFCFSDaly,0.799701,5.99184e+08
8.3125e+12,Prop1h,0.801499,5.99184e+08
4.9375e+12,PropDaly,0.796695,5.99184e+08
6.0625e+12,FCFS1h,0.791226,5.99184e+08
3.8125e+12,FCFSDaly,0.788313,5.99184e+08
7.1875e+12,BlockingFCFS1h,0.808933,5.99184e+08
4.9375e+12,BlockingFCFSDaly,0.81905,5.99184e+08
1.21094e+13,Prop1h,0.795517,5.99184e+08
9.4375e+12,PropDaly,0.811201,5.99184e+08
9.4375e+12,FCFS1h,0.797943,5.99184e+08
8.3125e+12,FCFSDaly,0.800437,5.99184e+08
1.07031e+13,BlockingFCFS1h,0.784907,5.99184e+08
8.3125e+12,BlockingFCFSDaly,0.797819,5.99184e+08
7.1875e+12,Prop1h,0.797011,5.99184e+08
7.1875e+12,Prop1h,0.796784,5.99184e+08
6.0625e+12,Prop1h,0.814485,5.99184e+08
3.8125e+12,PropDaly,0.819609,5.99184e+08
9.4375e+12,Prop1h,0.808491,5.99184e+08
7.1875e+12,Prop1h,0.788162,5.99184e+08
6.0625e+12,Prop1h,0.822698,5.99184e+08
8.3125e+12,Prop1h,0.813346,5.99184e+08
6.0625e+12,PropDaly,0.827854,5.99184e+08
4.9375e+12,Prop1h,0.821025,5.99184e+08
6.0625e+12,Prop1h,0.78704,5.99184e+08
3.8125e+12,Prop1h,0.796708,5.99184e+08
7.1875e+12,Prop1h,0.797179,5.99184e+08
6.0625e+12,Prop1h,0.805111,5.99184e+08
6.0625e+12,Prop1h,0.81656,5.99184e+08
3.8125e+12,Prop1h,0.768703,5.99184e+08
8.3125e+12,Prop1h,0.810761,5.99184e+08
7.1875e+12,Prop1h,0.785267,5.99184e+08
3.8125e+12,PropDaly,0.768394,5.99184e+08
7.1875e+12,Prop1h,0.811372,5.99184e+08
6.0625e+12,Prop1h,0.787613,5.99184e+08
8.3125e+12,Prop1h,0.800587,5.99184e+08
9.4375e+12,Prop1h,0.807776,5.99184e+08
6.0625e+12,Prop1h,0.816045,5.99184e+08
8.3125e+12,Prop1h,0.807163,5.99184e+08
7.1875e+12,Prop1h,0.800379,5.99184e+08
4.9375e+12,PropDaly,0.81767,5.99184e+08
4.9375e+12,Prop1h,0.79216,5.99184e+08
7.1875e+12,Prop1h,0.80108,5.99184e+08
3.8125e+12,PropDaly,0.76982,5.99184e+08
4.9375e+12,Prop1h,0.805743,5.99184e+08
6.0625e+12,Prop1h,0.800873,5.99184e+08
9.4375e+12,Prop1h,0.806359,5.99184e+08
6.0625e+12,Prop1h,0.788371,5.99184e+08
7.1875e+12,Prop1h,0.81011,5.99184e+08
6.0625e+12,Prop1h,0.81599,5.99184e+08
7.1875e+12,Prop1h,0.804542,5.99184e+08
6.0625e+12,Prop1h,0.805556,5.99184e+08
9.4375e+12,Prop1h,0.811459,5.99184e+08
7.1875e+12,Prop1h,0.808987,5.99184e+08
7.1875e+12,Prop1h,0.819036,5.99184e+08
7.1875e+12,Prop1h,0.796863,5.99184e+08
7.1875e+12,Prop1h,0.799582,5.99184e+08
8.3125e+12,Prop1h,0.809909,5.99184e+08
8.3125e+12,Prop1h,0.788472,5.99184e+08
6.0625e+12,PropDaly,0.80467,5.99184e+08
6.0625e+12,Prop1h,0.786076,5.99184e+08
6.0625e+12,Prop1h,0.800908,5.99184e+08
8.3125e+12,Prop1h,0.805785,5.99184e+08
6.0625e+12,Prop1h,0.802506,5.99184e+08
6.0625e+12,Prop1h,0.798585,5.99184e+08
4.9375e+12,PropDaly,0.808131,5.99184e+08
7.1875e+12,Prop1h,0.789782,5.99184e+08
7.1875e+12,Prop1h,0.784381,5.99184e+08
4.9375e+12,PropDaly,0.778688,5.99184e+08
9.4375e+12,Prop1h,0.821471,5.99184e+08
4.9375e+12,PropDaly,0.793391,5.99184e+08
4.9375e+12,Prop1h,0.779773,5.99184e+08
6.0625e+12,Prop1h,0.789493,5.99184e+08
7.1875e+12,Prop1h,0.80326,5.99184e+08
7.1875e+12,Prop1h,0.790111,5.99184e+08
6.0625e+12,Prop1h,0.793792,5.99184e+08
7.1875e+12,Prop1h,0.815639,5.99184e+08
7.1875e+12,Prop1h,0.80875,5.99184e+08
3.8125e+12,PropDaly,0.795831,5.99184e+08
7.1875e+12,Prop1h,0.80823,5.99184e+08
7.1875e+12,Prop1h,0.807605,5.99184e+08
8.3125e+12,Prop1h,0.794706,5.99184e+08
7.1875e+12,Prop1h,0.801944,5.99184e+08
8.3125e+12,Prop1h,0.818636,5.99184e+08
7.1875e+12,Prop1h,0.793611,5.99184e+08
6.0625e+12,Prop1h,0.798878,5.99184e+08
6.0625e+12,Prop1h,0.822871,5.99184e+08
3.8125e+12,PropDaly,0.808733,5.99184e+08
8.3125e+12,Prop1h,0.775223,5.99184e+08
9.4375e+12,Prop1h,0.814579,5.99184e+08
8.3125e+12,Prop1h,0.800602,5.99184e+08
8.3125e+12,Prop1h,0.798877,5.99184e+08
3.8125e+12,PropDaly,0.795718,5.99184e+08
7.1875e+12,Prop1h,0.79616,5.99184e+08
6.0625e+12,Prop1h,0.764382,5.99184e+08
6.0625e+12,Prop1h,0.808764,5.99184e+08
6.0625e+12,Prop1h,0.79015,5.99184e+08
8.3125e+12,Prop1h,0.80087,5.99184e+08
7.1875e+12,Prop1h,0.786161,5.99184e+08
4.9375e+12,PropDaly,0.802611,5.99184e+08
6.0625e+12,Prop1h,0.800232,5.99184e+08
3.8125e+12,PropDaly,0.812638,5.99184e+08
4.9375e+12,Prop1h,0.772295,5.99184e+08
2.6875e+12,PropDaly,0.783466,5.99184e+08
3.8125e+12,FCFS1h,0.790835,5.99184e+08
4.9375e+12,Prop1h,0.784506,5.99184e+08
2.6875e+12,PropDaly,0.792299,5.99184e+08
4.9375e+12,Prop1h,0.81865,5.99184e+08
2.6875e+12,PropDaly,0.808429,5.99184e+08
6.0625e+12,Prop1h,0.810301,5.99184e+08
2.6875e+12,PropDaly,0.770216,5.99184e+08
8.3125e+12,Prop1h,0.80797,5.99184e+08
6.0625e+12,PropDaly,0.819322,5.99184e+08
9.4375e+12,Prop1h,0.801882,5.99184e+08
7.1875e+12,PropDaly,0.810865,5.99184e+08
7.1875e+12,FCFS1h,0.806946,5.99184e+08
7.1875e+12,Prop1h,0.797103,5.99184e+08
4.9375e+12,PropDaly,0.81495,5.99184e+08
3.8125e+12,Prop1h,0.807702,5.99184e+08
9.4375e+12,Prop1h,0.802998,5.99184e+08
6.0625e+12,PropDaly,0.790233,5.99184e+08
4.9375e+12,FCFS1h,0.78702,5.99184e+08
6.0625e+12,Prop1h,0.803184,5.99184e+08
2.6875e+12,PropDaly,0.78658,5.99184e+08
7.1875e+12,Prop1h,0.795646,5.99184e+08
4.9375e+12,PropDaly,0.811746,5.99184e+08
4.9375e+12,Prop1h,0.799783,5.99184e+08
2.6875e+12,PropDaly,0.802995,5.99184e+08
7.1875e+12,Prop1h,0.792216,5.99184e+08
4.9375e+12,PropDaly,0.801304,5.99184e+08
7.1875e+12,Prop1h,0.754704,5.99184e+08
4.9375e+12,PropDaly,0.808157,5.99184e+08
9.4375e+12,Prop1h,0.787098,5.99184e+08
8.3125e+12,PropDaly,0.822997,5.99184e+08
6.0625e+12,Prop1h,0.803292,5.99184e+08
3.8125e+12,PropDaly,0.821895,5.99184e+08
4.9375e+12,Prop1h,0.775216,5.99184e+08
2.6875e+12,PropDaly,0.779759,5.99184e+08
3.8125e+12,Prop1h,0.780239,5.99184e+08
1.5625e+12,PropDaly,0.756736,5.99184e+08
6.0625e+12,Prop1h,0.801685,5.99184e+08
3.8125e+12,PropDaly,0.804703,5.99184e+08
4.9375e+12,Prop1h,0.785777,5.99184e+08
2.6875e+12,PropDaly,0.790356,5.99184e+08
7.1875e+12,Prop1h,0.812147,5.99184e+08
3.8125e+12,PropDaly,0.810278,5.99184e+08
4.9375e+12,FCFS1h,0.790759,5.99184e+08
7.1875e+12,Prop1h,0.804086,5.99184e+08
4.9375e+12,PropDaly,0.797771,5.99184e+08
6.0625e+12,FCFS1h,0.833319,5.99184e+08
2.6875e+12,FCFSDaly,0.756312,5.99184e+08
6.0625e+12,Prop1h,0.809729,5.99184e+08
3.8125e+12,PropDaly,0.787615,5.99184e+08
4.9375e+12,FCFS1h,0.819302,5.99184e+08
3.8125e+12,FCFSDaly,0.816627,5.99184e+08
4.9375e+12,BlockingFCFS1h,0.810237,5.99184e+08
6.0625e+12,Prop1h,0.799533,5.99184e+08
3.8125e+12,PropDaly,0.811147,5.99184e+08
3.8125e+12,FCFS1h,0.785844,5.99184e+08
2.6875e+12,FCFSDaly,0.776116,5.99184e+08
7.1875e+12,Prop1h,0.806856,5.99184e+08
3.8125e+12,PropDaly,0.831876,5.99184e+08
4.9375e+12,FCFS1h,0.792098,5.99184e+08
3.8125e+12,FCFSDaly,0.802875,5.99184e+08
4.9375e+12,BlockingFCFS1h,0.764532,5.99184e+08
7.1875e+12,Prop1h,0.801504,5.99184e+08
3.8125e+12,PropDaly,0.778847,5.99184e+08
6.0625e+12,FCFS1h,0.801783,5.99184e+08
3.8125e+12,FCFSDaly,0.809191,5.99184e+08
6.0625e+12,Prop1h,0.788853,5.99184e+08
3.8125e+12,PropDaly,0.797445,5.99184e+08
4.9375e+12,FCFS1h,0.804624,5.99184e+08
3.8125e+12,FCFSDaly,0.819443,5.99184e+08
6.0625e+12,BlockingFCFS1h,0.801421,5.99184e+08
3.8125e+12,BlockingFCFSDaly,0.801548,5.99184e+08
7.1875e+12,Prop1h,0.816463,5.99184e+08
3.8125e+12,PropDaly,0.795556,5.99184e+08
4.9375e+12,FCFS1h,0.795511,5.99184e+08
3.8125e+12,FCFSDaly,0.814745,5.99184e+08
7.1875e+12,BlockingFCFS1h,0.796175,5.99184e+08
8.3125e+12,Prop1h,0.805884,5.99184e+08
6.0625e+12,PropDaly,0.810392,5.99184e+08
6.0625e+12,FCFS1h,0.791892,5.99184e+08
6.0625e+12,FCFSDaly,0.812169,5.99184e+08
8.3125e+12,BlockingFCFS1h,0.803248,5.99184e+08
6.0625e+12,BlockingFCFSDaly,0.802247,5.99184e+08
7.1875e+12,Prop1h,0.808099,5.99184e+08
4.9375e+12,PropDaly,0.8052,5.99184e+08
4.9375e+12,FCFS1h,0.79321,5.99184e+08
3.8125e+12,FCFSDaly,0.795643,5.99184e+08
6.0625e+12,Prop1h,0.794471,6.3072e+08
2.6875e+12,PropDaly,0.783194,6.3072e+08
7.1875e+12,Prop1h,0.789278,6.3072e+08
6.0625e+12,PropDaly,0.786257,6.3072e+08
7.1875e+12,Prop1h,0.800188,6.3072e+08
3.8125e+12,PropDaly,0.787345,6.3072e+08
6.0625e+12,Prop1h,0.795807,6.3072e+08
3.8125e+12,PropDaly,0.794341,6.3072e+08
4.9375e+12,FCFS1h,0.797058,6.3072e+08
8.3125e+12,Prop1h,0.802936,6.3072e+08
4.9375e+12,PropDaly,0.792253,6.3072e+08
4.9375e+12,Prop1h,0.815806,6.3072e+08
2.6875e+12,PropDaly,0.804617,6.3072e+08
8.3125e+12,Prop1h,0.789534,6.3072e+08
6.0625e+12,PropDaly,0.812055,6.3072e+08
6.0625e+12,Prop1h,0.794041,6.3072e+08
3.8125e+12,PropDaly,0.807285,6.3072e+08
4.9375e+12,FCFS1h,0.802969,6.3072e+08
8.3125e+12,Prop1h,0.800681,6.3072e+08
4.9375e+12,PropDaly,0.788707,6.3072e+08
6.0625e+12,Prop1h,0.818429,6.3072e+08
3.8125e+12,PropDaly,0.79319,6.3072e+08
6.0625e+12,Prop1h,0.808743,6.3072e+08
2.6875e+12,PropDaly,0.794474,6.3072e+08
7.1875e+12,Prop1h,0.811311,6.3072e+08
4.9375e+12,PropDaly,0.828347,6.3072e+08
4.9375e+12,FCFS1h,0.798817,6.3072e+08
7.1875e+12,Prop1h,0.805532,6.3072e+08
3.8125e+12,PropDaly,0.797629,6.3072e+08
6.0625e+12,Prop1h,0.789952,6.3072e+08
3.8125e+12,PropDaly,0.788707,6.3072e+08
8.3125e+12,Prop1h,0.768543,6.3072e+08
4.9375e+12,PropDaly,0.807149,6.3072e+08
9.4375e+12,Prop1h,0.7787,6.3072e+08
6.0625e+12,PropDaly,0.812427,6.3072e+08
6.0625e+12,Prop1h,0.806246,6.3072e+08
2.6875e+12,PropDaly,0.781739,6.3072e+08
4.9375e+12,FCFS1h,0.811647,6.3072e+08
9.4375e+12,Prop1h,0.806668,6.3072e+08
6.0625e+12,PropDaly,0.837999,6.3072e+08
7.1875e+12,Prop1h,0.808378,6.3072e+08
4.9375e+12,PropDaly,0.81614,6.3072e+08
3.8125e+12,Prop1h,0.808205,6.3072e+08
1.5625e+12,PropDaly,0.760382,6.3072e+08
7.1875e+12,Prop1h,0.802282,6.3072e+08
4.9375e+12,PropDaly,0.809224,6.3072e+08
6.0625e+12,FCFS1h,0.809077,6.3072e+08
6.0625e+12,Prop1h,0.801668,6.3072e+08
2.6875e+12,PropDaly,0.773824,6.3072e+08
6.0625e+12,Prop1h,0.80301,6.3072e+08
2.6875e+12,PropDaly,0.766592,6.3072e+08
4.9375e+12,Prop1h,0.802134,6.3072e+08
2.6875e+12,PropDaly,0.802281,6.3072e+08
7.1875e+12,Prop1h,0.802497,6.3072e+08
4.9375e+12,PropDaly,0.810453,6.3072e+08
4.9375e+12,FCFS1h,0.780315,6.3072e+08
8.3125e+12,Prop1h,0.80304,6.3072e+08
4.9375e+12,PropDaly,0.79237,6.3072e+08
6.0625e+12,FCFS1h,0.798504,6.3072e+08
8.3125e+12,Prop1h,0.830124,6.3072e+08
4.9375e+12,PropDaly,0.825525,6.3072e+08
7.1875e+12,Prop1h,0.804436,6.3072e+08
6.0625e+12,Prop1h,0.775474,6.3072e+08
6.0625e+12,Prop1h,0.786021,6.3072e+08
3.8125e+12,PropDaly,0.80783,6.3072e+08
6.0625e+12,Prop1h,0.803956,6.3072e+08
6.0625e+12,Prop1h,0.793436,6.3072e+08
3.8125e+12,PropDaly,0.810861,6.3072e+08
6.0625e+12,Prop1h,0.797087,6.3072e+08
4.9375e+12,PropDaly,0.805495,6.3072e+08
7.1875e+12,Prop1h,0.802944,6.3072e+08
6.0625e+12,Prop1h,0.804969,6.3072e+08
8.3125e+12,Prop1h,0.810984,6.3072e+08
7.1875e+12,Prop1h,0.800108,6.3072e+08
8.3125e+12,Prop1h,0.779576,6.3072e+08
6.0625e+12,Prop1h,0.796035,6.3072e+08
3.8125e+12,PropDaly,0.795373,6.3072e+08
7.1875e+12,Prop1h,0.815981,6.3072e+08
7.1875e+12,Prop1h,0.791929,6.3072e+08
7.1875e+12,Prop1h,0.77506,6.3072e+08
6.0625e+12,PropDaly,0.798343,6.3072e+08
6.0625e+12,Prop1h,0.795841,6.3072e+08
8.3125e+12,Prop1h,0.796205,6.3072e+08
4.9375e+12,PropDaly,0.784887,6.3072e+08
7.1875e+12,Prop1h,0.804007,6.3072e+08
3.8125e+12,PropDaly,0.783578,6.3072e+08
8.3125e+12,Prop1h,0.804561,6.3072e+08
4.9375e+12,Prop1h,0.795551,6.3072e+08
7.1875e+12,Prop1h,0.799132,6.3072e+08
6.0625e+12,Prop1h,0.80666,6.3072e+08
8.3125e+12,Prop1h,0.793547,6.3072e+08
6.0625e+12,Prop1h,0.811444,6.3072e+08
2.6875e+12,PropDaly,0.787078,6.3072e+08
6.0625e+12,Prop1h,0.805676,6.3072e+08
6.0625e+12,Prop1h,0.789927,6.3072e+08
7.1875e+12,Prop1h,0.7991,6.3072e+08
6.0625e+12,Prop1h,0.819907,6.3072e+08
3.8125e+12,PropDaly,0.809668,6.3072e+08
9.4375e+12,Prop1h,0.801519,6.3072e+08
4.9375e+12,Prop1h,0.798371,6.3072e+08
2.6875e+12,PropDaly,0.800211,6.3072e+08
7.1875e+12,Prop1h,0.806133,6.3072e+08
8.3125e+12,Prop1h,0.791934,6.3072e+08
7.1875e+12,Prop1h,0.811224,6.3072e+08
3.8125e+12,PropDaly,0.804977,6.3072e+08
6.0625e+12,Prop1h,0.797968,6.3072e+08
7.1875e+12,Prop1h,0.790229,6.3072e+08
4.9375e+12,Prop1h,0.790244,6.3072e+08
6.0625e+12,Prop1h,0.804089,6.3072e+08
3.8125e+12,PropDaly,0.823221,6.3072e+08
6.0625e+12,Prop1h,0.80109,6.3072e+08
7.1875e+12,Prop1h,0.801656,6.3072e+08
3.8125e+12,PropDaly,0.799574,6.3072e+08
6.0625e+12,Prop1h,0.779628,6.3072e+08
6.0625e+12,Prop1h,0.798529,6.3072e+08
2.6875e+12,PropDaly,0.752993,6.3072e+08
6.0625e+12,Prop1h,0.808943,6.3072e+08
3.8125e+12,PropDaly,0.807485,6.3072e+08
8.3125e+12,Prop1h,0.810428,6.3072e+08
4.9375e+12,PropDaly,0.810634,6.3072e+08
4.9375e+12,Prop1h,0.800135,6.3072e+08
2.6875e+12,PropDaly,0.805859,6.3072e+08
6.0625e+12,Prop1h,0.793054,6.3072e+08
3.8125e+12,PropDaly,0.82723,6.3072e+08
7.1875e+12,Prop1h,0.806616,6.3072e+08
3.8125e+12,PropDaly,0.794086,6.3072e+08
7.1875e+12,Prop1h,0.791561,6.3072e+08
3.8125e+12,PropDaly,0.797142,6.3072e+08
6.0625e+12,Prop1h,0.80829,6.3072e+08
3.8125e+12,PropDaly,0.802617,6.3072e+08
4.9375e+12,Prop1h,0.800408,6.3072e+08
2.6875e+12,PropDaly,0.797864,6.3072e+08
7.1875e+12,Prop1h,0.79782,6.3072e+08
4.9375e+12,PropDaly,0.801564,6.3072e+08
6.0625e+12,FCFS1h,0.807403,6.3072e+08
9.4375e+12,Prop1h,0.787121,6.3072e+08
7.1875e+12,PropDaly,0.799772,6.3072e+08
8.3125e+12,FCFS1h,0.793116,6.3072e+08
3.8125e+12,Prop1h,0.794059,6.3072e+08
1.5625e+12,PropDaly,0.764338,6.3072e+08
6.0625e+12,Prop1h,0.797415,6.3072e+08
3.8125e+12,PropDaly,0.806322,6.3072e+08
6.0625e+12,Prop1h,0.802296,6.3072e+08
3.8125e+12,PropDaly,0.809962,6.3072e+08
6.0625e+12,Prop1h,0.804987,6.3072e+08
3.8125e+12,PropDaly,0.816442,6.3072e+08
6.0625e+12,Prop1h,0.797117,6.3072e+08
3.8125e+12,PropDaly,0.810196,6.3072e+08
4.9375e+12,FCFS1h,0.814594,6.3072e+08
9.4375e+12,Prop1h,0.806135,6.3072e+08
6.0625e+12,PropDaly,0.806932,6.3072e+08
6.0625e+12,Prop1h,0.785248,6.3072e+08
3.8125e+12,PropDaly,0.791586,6.3072e+08
6.0625e+12,Prop1h,0.804902,6.3072e+08
3.8125e+12,PropDaly,0.812064,6.3072e+08
8.3125e+12,Prop1h,0.81255,6.3072e+08
4.9375e+12,PropDaly,0.809351,6.3072e+08
7.1875e+12,Prop1h,0.794426,6.3072e+08
4.9375e+12,PropDaly,0.788033,6.3072e+08
6.0625e+12,Prop1h,0.799773,6.3072e+08
3.8125e+12,PropDaly,0.808551,6.3072e+08
7.1875e+12,Prop1h,0.7931,6.3072e+08
3.8125e+12,PropDaly,0.779373,6.3072e+08
7.1875e+12,Prop1h,0.789866,6.3072e+08
6.0625e+12,Prop1h,0.814576,6.3072e+08
2.6875e+12,PropDaly,0.801668,6.3072e+08
3.8125e+12,FCFS1h,0.804146,6.3072e+08
2.6875e+12,FCFSDaly,0.816982,6.3072e+08
4.9375e+12,BlockingFCFS1h,0.807884,6.3072e+08
2.6875e+12,BlockingFCFSDaly,0.813707,6.3072e+08
7.1875e+12,Prop1h,0.800579,6.3072e+08
4.9375e+12,PropDaly,0.802674,6.3072e+08
4.9375e+12,FCFS1h,0.780037,6.3072e+08
3.8125e+12,FCFSDaly,0.801909,6.3072e+08
7.1875e+12,BlockingFCFS1h,0.790093,6.3072e+08
3.8125e+12,BlockingFCFSDaly,0.779874,6.3072e+08
3.8125e+12,Coop,0.801606,6.3072e+08
6.0625e+12,Prop1h,0.800113,6.3072e+08
2.6875e+12,PropDaly,0.77981,6.3072e+08
4.9375e+12,FCFS1h,0.801733,6.3072e+08
2.6875e+12,FCFSDaly,0.802816,6.3072e+08
6.0625e+12,BlockingFCFS1h,0.809169,6.3072e+08
2.6875e+12,BlockingFCFSDaly,0.790417,6.3072e+08
2.6875e+12,Coop,0.800442,6.3072e+08
7.1875e+12,Prop1h,0.820331,6.3072e+08
3.8125e+12,PropDaly,0.79432,6.3072e+08
4.9375e+12,FCFS1h,0.811145,6.3072e+08
2.6875e+12,FCFSDaly,0.772885,6.3072e+08
7.1875e+12,BlockingFCFS1h,0.802123,6.3072e+08
3.8125e+12,BlockingFCFSDaly,0.804829,6.3072e+08
2.6875e+12,Coop,0.796499,6.3072e+08
7.1875e+12,Prop1h,0.798824,6.3072e+08
4.9375e+12,PropDaly,0.79132,6.3072e+08
6.0625e+12,FCFS1h,0.79769,6.3072e+08
4.9375e+12,FCFSDaly,0.801629,6.3072e+08
6.0625e+12,BlockingFCFS1h,0.789257,6.3072e+08
4.9375e+12,BlockingFCFSDaly,0.802389,6.3072e+08
4.9375e+12,Coop,0.803464,6.3072e+08
3.8125e+12,Prop1h,0.796803,6.3072e+08
1.5625e+12,PropDaly,0.758223,6.3072e+08
2.6875e+12,FCFS1h,0.792602,6.3072e+08
1.5625e+12,FCFSDaly,0.789524,6.3072e+08
2.6875e+12,BlockingFCFS1h,0.762914,6.3072e+08
1.5625e+12,BlockingFCFSDaly,0.779953,6.3072e+08
1.5625e+12,Coop,0.784419,6.3072e+08
7.1875e+12,Prop1h,0.784524,6.3072e+08
4.9375e+12,PropDaly,0.828666,6.3072e+08
4.9375e+12,FCFS1h,0.789869,6.3072e+08
3.8125e+12,FCFSDaly,0.789512,6.3072e+08
9.4375e+12,BlockingFCFS1h,0.828834,6.3072e+08
4.9375e+12,BlockingFCFSDaly,0.822274,6.3072e+08
3.8125e+12,Coop,0.784726,6.3072e+08
7.1875e+12,Prop1h,0.788241,6.3072e+08
4.9375e+12,PropDaly,0.792599,6.3072e+08
6.0625e+12,FCFS1h,0.806008,6.3072e+08
3.8125e+12,FCFSDaly,0.792903,6.3072e+08
8.3125e+12,BlockingFCFS1h,0.80934,6.3072e+08
4.9375e+12,BlockingFCFSDaly,0.805422,6.3072e+08
3.8125e+12,Coop,0.795453,6.3072e+08
8.3125e+12,Prop1h,0.799486,6.3072e+08
4.9375e+12,PropDaly,0.786214,6.3072e+08
6.0625e+12,FCFS1h,0.799484,6.3072e+08
4.9375e+12,FCFSDaly,0.799023,6.3072e+08
9.4375e+12,BlockingFCFS1h,0.806391,6.3072e+08
4.9375e+12,BlockingFCFSDaly,0.786698,6.3072e+08
4.9375e+12,Coop,0.804477,6.3072e+08
6.0625e+12,Prop1h,0.817175,6.3072e+08
2.6875e+12,PropDaly,0.792285,6.3072e+08
3.8125e+12,FCFS1h,0.785498,6.3072e+08
2.6875e+12,FCFSDaly,0.807243,6.3072e+08
4.9375e+12,BlockingFCFS1h,0.805428,6.3072e+08
2.6875e+12,BlockingFCFSDaly,0.800565,6.3072e+08
2.6875e+12,Coop,0.810722,6.3072e+08
7.1875e+12,Prop1h,0.806279,6.3072e+08
3.8125e+12,PropDaly,0.796824,6.3072e+08
4.9375e+12,FCFS1h,0.79718,6.3072e+08
3.8125e+12,FCFSDaly,0.817394,6.3072e+08
6.0625e+12,BlockingFCFS1h,0.784076,6.3072e+08
3.8125e+12,BlockingFCFSDaly,0.800324,6.3072e+08
3.8125e+12,Coop,0.817019,6.3072e+08
8.3125e+12,Prop1h,0.805391,6.3072e+08
4.9375e+12,PropDaly,0.802312,6.3072e+08
6.0625e+12,FCFS1h,0.79734,6.3072e+08
4.9375e+12,FCFSDaly,0.810721,6.3072e+08
8.3125e+12,BlockingFCFS1h,0.798485,6.3072e+08
4.9375e+12,BlockingFCFSDaly,0.798017,6.3072e+08
4.9375e+12,Coop,0.810619,6.3072e+08
7.1875e+12,Prop1h,0.79769,6.3072e+08
3.8125e+12,PropDaly,0.779954,6.3072e+08
4.9375e+12,FCFS1h,0.792367,6.3072e+08
3.8125e+12,FCFSDaly,0.798636,6.3072e+08
7.1875e+12,BlockingFCFS1h,0.79996,6.3072e+08
3.8125e+12,BlockingFCFSDaly,0.787809,6.3072e+08
3.8125e+12,Coop,0.807849,6.3072e+08
4.9375e+12,Prop1h,0.775569,6.3072e+08
3.8125e+12,PropDaly,0.803039,6.3072e+08
3.8125e+12,FCFS1h,0.805419,6.3072e+08
2.6875e+12,FCFSDaly,0.78694,6.3072e+08
7.1875e+12,BlockingFCFS1h,0.808608,6.3072e+08
2.6875e+12,BlockingFCFSDaly,0.765864,6.3072e+08
7.1875e+12,Prop1h,0.809342,6.3072e+08
3.8125e+12,PropDaly,0.783057,6.3072e+08
4.9375e+12,FCFS1h,0.793949,6.3072e+08
3.8125e+12,FCFSDaly,0.807283,6.3072e+08
6.0625e+12,BlockingFCFS1h,0.790726,6.3072e+08
3.8125e+12,BlockingFCFSDaly,0.796345,6.3072e+08
3.8125e+12,Coop,0.815996,6.3072e+08
6.0625e+12,Prop1h,0.802811,6.3072e+08
2.6875e+12,PropDaly,0.780277,6.3072e+08
3.8125e+12,FCFS1h,0.80155,6.3072e+08
2.6875e+12,FCFSDaly,0.810875,6.3072e+08
6.0625e+12,BlockingFCFS1h,0.811076,6.3072e+08
2.6875e+12,BlockingFCFSDaly,0.803414,6.3072e+08
2.6875e+12,Coop,0.811919,6.3072e+08
7.1875e+12,Prop1h,0.802142,6.3072e+08
4.9375e+12,PropDaly,0.804498,6.3072e+08
6.0625e+12,FCFS1h,0.80422,6.3072e+08
3.8125e+12,FCFSDaly,0.790787,6.3072e+08
7.1875e+12,BlockingFCFS1h,0.823424,6.3072e+08
3.8125e+12,BlockingFCFSDaly,0.789227,6.3072e+08
4.9375e+12,Coop,0.812518,6.3072e+08
